	latitude	longitude	depth	depthWater	temperature.in.situ	conductivity	salinity	temperature.Wat.Pot	density	oxygen	nitrate	chlorophyllA	chlorophyllA.Wat.Samples	ang.Scat.Coef.470	opt.Back.Scat.Coef.470	back.Scat.Coef.Part	fCDOM	opt.Beam.Att.Coef.660	beam.Att.Coef.Part	PAR.in.situ	PAR.8days.KdPAR1	moon.Phase.Proportion	sea.Ice.Concentration	sea.Ice.Free.Period	sunshine.Duration	PAR.8days.AMODIS	SSTgradientHorizontaSDL	SSTgradient.AMODIS.8D	phi.sat	fCDOM.AMODIS	chlorophyllA.GSM.GlobColour	NPP.VGPM.8days	TSM.8D	POC.8D	PIC.8D	residence.Time	diffuse.Att.Coef.490	part.Back.Scat.Coef.443	CDM.absorption.coef.443	depth.Euph.layer	MDL.Temp	MDL.sigmatheta	DCM	depth.Max.Brunt.Vaisala.Freq	depth.Max.O2	depth.Min.O2	depth.Nitracline	NO2	PO4	NO3.NO2	SiOH4	flux1km24h	flux2km24h
S143ZZZ	29.7692833333333	-79.6575407407407	234.516129032258	217.422883333333	20.374629	50.1379284259259	36.3074840740741	20.3380306111111	25.6192899444444	163.269802296296	6.78585322222222	0.0118944444444444	0.045700462962963	0.000201703703703704	0.000276277777777778	0.0019447962962963	2.14507064814815	0.105215648148148	0.0208836851851852	NA	0.0251289423076923	0.452222222222222	0	365	627.925925925926	21.5932669814815	1.18138851851852	24.9254727847222	0.9639504295	NA	0.163605044561404	NA	0.229906102159509	56.3292276947587	8.99484934456672e-05	1.083333	0.0403179814814815	0.000795986121240141	0.0192991443909705	71.2748885684543	75.1851851851852	105.518518518519	34.4074074074074	119.5	16.4259259259259	542.185185185185	278.074074074074	NA	NA	NA	NA	2.23514528673835	2.23514528673835
S144DCM	36.3396	-72.6908	65	65.0937	23.0401	52.87771	36.416665	23.026745	25.007375	197.7063	1.294845	0.05097	0.161854	0.000258	0.000715	0.002378	1.878766	0.093477	0.055268	NA	0.025722	0.53	0	365	622	19.973244	2.3602	22.208549	1.5884090792	NA	0.168123751878738	NA	0.268856078386307	62.4062042236328	5.00260539411101e-05	1.861111	NA	0.000837073661386967	0.0263423901051283	71.435131072998	59	66	14	65	21	164	254	NA	NA	NA	NA	2.149809	2.149809
S144MES	36.4107314285714	-72.9241571428571	390.228571428571	391.021708914286	17.9134730857143	47.7741382857143	36.5340945142857	17.8451824571429	26.4864598857143	189.558301771429	4.79679517142857	-0.00136285714285714	0.000146257142857143	0.000177028571428571	0.000154285714285714	0.00182731428571429	2.14677702857143	0.0441054571428571	0.00591542857142857	NA	0	0.442571428571429	0	365	620.057142857143	23.8599080571429	2.33173714285714	22.4783731714286	1.5884090792	NA	0.17450940821852	NA	0.26313079552991	57.7211843763079	0.000123961496137781	1.861111	0.049006	0.00108189959511427	0.019535218179226	69.4159046718053	79.7428571428571	129.942857142857	16.2	190.171428571429	999.971428571429	667.428571428571	544	0.01	0.24	4.8	1.79	1.04438824761905	1.04438824761905
S144SUR	36.3566211678832	-72.8592613138686	4.95620437956204	6.56084744525547	22.9476893065693	52.7394613357664	36.3931552554745	22.9466972262774	25.0060024087591	199.764416423358	1.09127710948905	0.0614338686131387	0.185484678832117	0.000259	0.000723	0.002385	1.83036954744526	0.0971416715328467	0.0590147883211679	NA	10.9469574525547	0.387445255474453	0	365	619.744525547445	21.7252256350365	5.53583868613139	22.3643656605839	1.5884090792	NA	0.170810019665391	NA	0.270349499735519	60.3080824134994	8.39820623981605e-05	1.861111	0.051292	0.000820479788910937	0.0297661908582723	70.1817195920179	65.3868613138686	75.1240875912409	14	75.948905109489	954.394160583942	736.080291970803	581.554744525547	0.02	0	0	1.18	2.0209800130719	1.81906029478458
S144ZZZ	36.3460555555556	-72.7434138888889	202.608695652174	192.416923611111	20.6748185555556	50.5661860555556	36.4611051944444	20.641996	25.6723164444444	194.251228972222	2.76013644444444	0.0213658333333333	0.0709528333333333	0.000221333333333333	0.000460833333333333	0.00212894444444444	1.98208388888889	0.0678380833333333	0.0296763888888889	NA	0.493473	0.4575	0	365	620.833333333333	20.9205900277778	4.15145	22.2628783472222	1.5884090792	NA	0.167350466880533	NA	0.274690651645263	61.7544949319627	6.30155219470099e-05	1.861111	0.049006	0.000835321083690764	0.0273640494560823	71.2003326416015	63.1666666666667	72.5555555555556	14.5	78.2777777777778	539.611111111111	498.722222222222	449.611111111111	NA	NA	NA	NA	2.03782016049383	2.02504445210728
S145DCM	39.2003	-70.0343	50	50.21475	14.061125	42.170443	35.14055	14.053735	26.28451	235.2951	4.940048	0.11031	0.283704	0.000256	0.000538	0.00221	2.560369	0.120566	0.085233	NA	0.042028	0.72	0	365	615	16.350664	2.6965	14.3780725	1.5601983035	NA	0.360407307744026	NA	0.201236613094807	88.9074096679688	8.63990971993189e-05	3.472222	0.060227	0.000971614732407033	0.0408045556396246	51.8937797546387	97	143	13	123	14	210	125	NA	NA	NA	NA	0.468391666666667	0.468391666666667
S145MES	39.2342408163265	-70.0352816326531	575.938775510204	576.855492653061	5.17932532653061	33.8735018877551	34.9732442959184	5.13193176530612	27.6328523673469	228.652936734694	20.2537189081633	-0.00683081632653061	0.000167142857142857	0.000187816326530612	6.28775510204082e-05	0.00178087755102041	2.85842490816327	0.0397864897959184	0.00446161224489796	NA	0	0.723061224489796	0	365	615.102040816327	16.3594916530612	2.79320204081633	14.3766641071429	1.5601983035	NA	0.354585645758376	402.72	0.270352462268606	88.0304965583646	8.85103889194565e-05	3.472222	0.0602353469387755	0.00101842001859783	0.0365352261887521	52.3696417127337	83.1836734693878	125.571428571429	15.3673469387755	100.897959183673	688.795918367347	178.102040816327	93.3673469387755	0.01	1.47	21.5	13.73	0.788151761904762	0.876453090702948
S145SUR	39.2181529850746	-70.0379231343284	5	6.26405	13.993715	42.064343	35.12152	13.992855	26.282555	236.78925	5.013141	0.13188	0.322009	0.000262	0.000584	0.002257	2.515102	0.132224	0.096891	NA	7.770451	0.72	0	365	615	16.350664	2.43996417910448	14.3780725	1.5601983035	NA	0.358289088775862	378.0515	0.236856722787245	88.542348947098	8.76417518374006e-05	3.472222	0.060227	0.000998198179399538	0.0385595988899247	52.0891386288316	93.910447761194	135.276119402985	34.6268656716418	111.15671641791	535.10447761194	211.029850746269	114.701492537313	0.11	0.35	4.4	2.77	0.838851973684211	0.733420490878939
S145ZZZ	39.1983333333333	-70.0349666666667	182.095238095238	153.219159285714	11.6736319428571	40.0486965142857	35.2086602285714	11.6565202571429	26.7719707428571	201.983058628571	13.3546432	0.0552942857142857	0.142634428571429	0.000232742857142857	0.0003788	0.00206525714285714	2.65605182857143	0.0846802285714286	0.0494270285714286	NA	0.460968028571429	0.745555555555556	0	365	615.722222222222	16.3926924166667	2.66476666666667	14.388469	1.5601983035	NA	0.356145680364635	NA	0.201289717108011	88.2078879674276	8.67332659658536e-05	3.472222	0.0600704722222222	0.000973862027523056	0.0396397173301213	52.1497257550558	97.3611111111111	133.194444444444	32.8888888888889	114.444444444444	501.25	211.472222222222	115.055555555556	NA	NA	NA	NA	0.62798352173913	0.610764340740741
S146DCM	34.841	-71.2006	50	50.24725	19.28838	49.030822	36.511635	19.27934	26.10471	213.45535	1.568079	0.06756	0.199817	0.000235	0.00044	0.002109	1.791299	0.08415	0.048005	NA	0.166806	0.41	0	365	656	15.90377	0.71765	18.9969865	1.7176089077	NA	0.127849504351616	NA	0.0986252464354038	46.2382469177246	0.00023433516616933	91	NA	0.00109003437682986	0.0134222507476807	77.3837127685547	194	202	45	206	20	415	200	NA	NA	NA	NA	0.718317	0.718317
S146MES	34.6663	-71.2907	641.081081081081	640.106378378378	10.6589162162162	39.3681070810811	35.3641960810811	10.5790225675676	27.1330983783784	137.269535135135	22.0145875135135	0.00163459459459459	0.00929675675675676	0.000180540540540541	5.79189189189189e-05	0.00174778378378378	2.69062259459459	0.040306	0.000789	NA	NA	0.31	0	365	659	21.114403	0.76677	NA	1.7176089077	NA	NA	395.815	NA	NA	NA	91	NA	NA	NA	NA	198	194	13	210	27	637	772	0	1.31	20	13.24	0.376687666666667	0.440071851851852
S146SUR	34.7294708661417	-71.2700503937008	5	6.51480106299213	19.3270221653543	49.0606681889764	36.5196155826772	19.3258165905512	26.0988212519685	213.959853228346	1.18103239370079	0.0644267716535433	0.190703346456693	0.000241	0.000480196850393701	0.0021498188976378	1.7829625984252	0.0907313700787402	0.0543826614173228	NA	8.862978	0.41	0	365	656.582677165354	18.9398868661417	0.880537401574803	18.8371886535433	1.7176089077	NA	0.126052167266608	391.969	0.0971531786446301	46.9642987251282	0.000244287824898492	91	NA	0.0010847651392396	0.0126297727110796	77.8548932075501	194	202	33.9291338582677	212.992125984252	565.385826771654	536.196850393701	211.653543307087	0.22	0.02	0.7	0.94	0.5231373994709	0.470247612433862
S146ZZZ	34.7516594594595	-71.2383837837838	269.809523809524	249.831282432432	17.5262474324324	47.1431584054054	36.3550292702703	17.4862344594595	26.4062264054054	192.201395945946	5.55579459459459	0.0204502702702703	0.070434054054054	0.000212513513513514	0.000282702702702703	0.00195637837837838	2.08859608108108	0.0581675675675676	0.0215200810810811	NA	0.029633125	0.382972972972973	0	365	657.027027027027	18.2417926756757	0.745814864864865	18.9077648125	1.7176089077	NA	0.126636947194735	NA	0.0980896430188104	46.3521373973173	0.00023589636753861	91	NA	0.00105569278659661	0.0133048465941102	77.6815666622586	193.032258064516	200.064516129032	40.4324324324324	206.594594594595	171.513513513514	485.621621621622	202.027027027027	NA	NA	NA	NA	0.62945599537037	0.594163507662835
S147DCM	32.9778	-66.5517	50	50.248833	20.1453	50.0086	36.574683	20.135867	25.92715	213.122083	1.027618	0.0574	0.174463	0.000247	6e-04	0.002268	1.738352	0.100333	0.060587	NA	0.297944	0.13	0	365	667	23.2978	0.12255	19.84430125	1.7371880037	NA	0.14312656223774	NA	0.148448638617992	52.3022785186768	1.95156590052648e-05	0	NA	0.000777284614741802	0.0191682511940598	74.3086547851562	228	232	13	242	13	242	289	NA	NA	NA	NA	1.002162	1.002162
S147SUR	33.0255700787402	-66.5492929133858	5	6.43075	20.150733	49.994564	36.57475	20.1497	25.923533	213.352167	0.676878	0.0512	0.162309	0.000253	0.00064	0.002308	1.712959	0.103337	0.063591	NA	14.1337560472441	0.13	0	365	666.377952755906	24.4931926141732	0.227557795275591	19.8155900045872	1.7371880037	NA	0.146130303111602	NA	0.130412356825325	52.9474329760694	2.18428761750899e-05	0	0.0320430379746835	0.000902935073071152	0.0176313162275304	73.714832666352	222.40157480315	227.023622047244	39.748031496063	234.535433070866	14.8661417322835	646.330708661417	252.299212598425	0.22	0	0.4	0.8	0.959739767676768	0.959739767676768
S147ZZZ	32.9820848484848	-66.548396969697	254.190476190476	266.926369878788	18.7306033333333	48.563205	36.4887176969697	18.6860446666667	26.2139976060606	196.885046757576	3.65937321212121	0.0172606060606061	0.0678380909090909	0.000220818181818182	0.000418151515151515	0.00208957575757576	1.97759109090909	0.0672539393939394	0.0274496060606061	NA	0.139252677419355	0.120909090909091	0	365	667	24.7091006060606	0.194166363636364	19.8177125	1.7371880037	NA	0.1473565051953	NA	0.146005602722818	53.1803507949367	2.1817057820568e-05	0	0.0402666666666667	0.00080300556719797	0.0190459240340825	73.5111596078583	224.181818181818	228.606060606061	31.2424242424242	236.909090909091	14.2727272727273	517.757575757576	263.969696969697	NA	NA	NA	NA	0.891056153439153	0.85857905982906
S148bMES	34.1353942857143	-56.9566628571429	250.228571428571	249.193160657143	18.1261862571429	47.9685174	36.5655631142857	18.0824392857143	26.4513716	192.261197714286	3.58172071428571	-0.00614571428571429	0	0.0001912	0.0001974	0.0018704	2.07580734285714	0.0454288571428571	0.00857085714285714	NA	0	0.27	0	365	682	35.2243411428571	0.761758571428571	18.5873541571429	1.1373671865	NA	0.300774642825127	NA	0.114967130124569	90.3706447056362	0.000200164200629972	NA	0.0482866571428571	0.000524683026430596	0.0371774188641991	56.0480918884277	172.771428571429	176.657142857143	39.8	184.114285714286	13.4571428571429	739.628571428571	171	0.03	0.18	4.1	1.62	4.7782775015873	4.7782775015873
S148DCM	31.8321	-64.1138	130	129.77835	20.23309	50.172804	36.603755	20.20854	25.929775	208.44675	1.056586	0.02601	0.100903	0.000217	0.000377	0.002045	1.752751	0.064632	0.029254	NA	0.000106	0.07	0	365	680	25.168488	0.65437	20.0058055	0.8973064875	NA	0.19438611716032	NA	0.256867080926895	60.8026905059814	0.000100985605968162	1.333333	0.0423	0.000650857138680294	0.0243250736966729	66.2851333618164	104	138	53	177	14	183	338	NA	NA	NA	NA	0.806466	0.806466
S148SUR	31.74104140625	-64.20260625	5	6.3721	20.481195	50.37101	36.596745	20.47995	25.85157	213.6889	1.009924	0.04476	0.148118	0.00023	0.000469	0.002136	1.674064	0.101904	0.066526	NA	14.3419358671875	0.07	0	365	680	26.3642671640625	0.31762515625	19.9507015292969	0.8973064875	NA	0.172566119639669	382.043	0.222333246725611	55.7705455720425	6.96156006227966e-05	1.333333	0.0431584453125	0.000634301182344643	0.0232613495682017	69.4886958599091	117.921875	135.46875	28.3203125	182.6953125	15.265625	588.6328125	338	0.09	0	0.2	0.73	1.67480225396825	1.78723631386025
S148ZZZ	31.7853485714286	-64.1482828571429	248.315789473684	196.644754735294	19.1653939705882	49.0762330294118	36.595903	19.1300726176471	26.2062430294118	197.982968029412	2.63750371875	0.0195617647058824	0.0605402352941176	0.000206970588235294	0.000309117647058824	0.00197929411764706	1.95196064705882	0.0599973823529412	0.0246200882352941	NA	0.0576605	0.0785714285714286	0	365	680.342857142857	25.7627963142857	0.411106	19.9758118535714	0.8973064875	NA	0.183286365653787	NA	0.252148091154439	58.0300895690918	8.65585387925549e-05	1.333333	0.042697	0.000653336067417903	0.023430335521698	67.9255736214774	114.057142857143	136.171428571429	35.1714285714286	181.114285714286	14.9142857142857	476.028571428571	338	NA	NA	NA	NA	1.1813577979798	1.2117795308642
S149DCM	34.0433	-49.8198	100	99.89125	18.766895	48.401083	36.422165	18.749075	26.172945	218.9076	0.304794	0.08445	0.234341	0.00029	0.000873	0.002543	1.811196	0.102745	0.064909	NA	0.002345	0.54	0	365	689	33.98752	0.46646	18.0906985	1.0142446992	NA	0.253996908664703	NA	NA	69.6162376403809	9.73285641521215e-05	0	0.049083	0.000933534844079986	0.0270543908700347	59.4933452606201	143	169	35	170	15	754	879	NA	NA	NA	NA	3.31258688888889	3.31258688888889
S149MES	34.07606	-49.8231923076923	741.169230769231	741.851803846154	10.4815073076923	39.2438362307692	35.3683813076923	10.3893916153846	27.1718400769231	152.685344615385	20.2247273692308	0.00146769230769231	0.00897706153846154	0.000175092307692308	7.75846153846154e-05	0.00176758461538462	2.63483661538462	0.03989	0.002054	NA	0	0.54	0	365	688.030769230769	34.9560393538462	0.593438923076923	18.0906985	1.0142446992	NA	0.255839864795024	638.761	0.171812243759632	70.0108158405011	0.000101030043319602	0	0.0496548461538462	0.000958467479974318	0.0270543908700347	59.3235660846416	75.1538461538462	150.584615384615	28.2153846153846	150.615384615385	14.0307692307692	750.123076923077	878.030769230769	0.01	1.36	21.1	11.38	3.02768925811966	3.02768925811966
S149MIX	34.0964	-49.8906	NA	27.4432	18.750715	48.338236	36.410275	18.74525	26.165615	220.4828	0.35229	0.11265	0.288146	0.000297	0.000922	0.002592	1.771323	0.127187	0.089352	NA	2.467755	0.54	0	365	688	34.77047	0.34844	18.065245	1.0142446992	NA	0.249405801296234	NA	0.177005872130394	69.5951156616211	9.50106987147592e-05	0	0.047617	0.000932951719732955	0.0272271260619164	60.0316524505615	151	167	33	171	14	748	165	NA	NA	NA	NA	5.53955255555556	5.53955255555556
S149SUR	34.0930789915966	-49.8888806722689	4.95798319327731	6.35385	18.82554	48.409441	36.41274	18.82442	26.146925	220.9492	0.808032	0.0714	0.206886	0.000298	0.000932	0.002602	1.734471	0.127755	0.089919	NA	18.7608778739496	0.54	0	365	688.008403361345	34.8329662857143	0.386446440677966	18.0708819407895	1.0142446992	NA	0.247373264752516	601.62	0.170464137136334	69.1764736015256	8.16389669844207e-05	0	0.0482858571428571	0.000851251225294389	0.0292051708670098	60.2862002909684	148.423728813559	167.64406779661	33.6440677966102	170.677966101695	14.3220338983051	749.932203389831	394.932203389831	0.25	0.06	0.7	0.8	5.53955255555556	3.74084951709402
S149ZZZ	34.0729673469388	-49.8584551020408	310.27027027027	215.445293333333	17.6786136666667	47.2917708666667	36.3661428888889	17.6426425555556	26.4144466666667	202.005356666667	3.8810098	0.0410633333333333	0.107624733333333	0.000228288888888889	0.000445422222222222	0.00211833333333333	1.98600555555556	0.0748244222222222	0.0369884666666667	NA	1.08354086046512	0.538163265306122	0	365	688.428571428571	34.4318368367347	0.41908387755102	18.078902752551	1.0142446992	NA	0.250953978421737	NA	0.177088422844043	69.4537974766323	9.36829441788901e-05	0	0.0484505714285714	0.000918785499157004	0.0275744126007265	59.8473586257623	142.469387755102	166.897959183673	33.6326530612245	169.244897959184	14.469387755102	750.938775510204	543.795918367347	NA	NA	NA	NA	4.19165228362573	4.16157517094017
S14SUR	39.8996902439024	12.8892451219512	5	6.44175	21.620425	53.472219	38.11275	21.6194	26.69265	211.4525	NA	0.0258	0.101342	8.3e-05	0.000724	0.002403	1.145	0.092613	0.071074	NA	11.6766887804878	0.06	0	365	658	19.1377359756098	0.72074	20.5343372408537	1.051023035	NA	0.11631934899019	NA	0.118596628172005	42.6272548349893	0.000223510108143517	0	0.0352	0.00133076418551798	0.0127358574976736	80.5102416713063	37	38	79	48	42	298	NA	0	0.04	0	0.8	0.0678806666666667	0.0678806666666667
S14ZZZ	39.8932093023256	12.846423255814	141.025641025641	146.703180232558	17.0172604651163	48.8515952093023	38.3819534883721	16.9936337209302	28.0671587209302	206.315453488372	NA	0.018906976744186	0.0736536744186047	5.3e-05	0.00051706976744186	0.00221023255813953	1.49098837209302	0.0621448604651163	0.0406057674418605	NA	1.42777325581395	0.06	0	365	658	18.035095	0.72074	20.533504994186	1.051023035	NA	0.116025834495938	NA	0.120197738325873	42.8115017469539	0.000135620244606777	0	NA	0.00134075516537049	0.0127720138231336	80.5740001589753	37	38	79	48	42	298	NA	NA	NA	NA	NA	0.0678806666666667	0.0678806666666667
S150DCM	35.8461241935484	-37.1582233870968	40	40.215833	17.585567	46.987321	36.285033	17.5786	26.360683	229.097917	0.61356	0.143	0.341509	0.000294	0.00089	0.002561	1.79022	0.134803	0.098676	NA	0.755010258064516	0.89	0	365	695	37.1247873145161	0.456481612903226	17.6055207903226	2.0668903164	NA	0.2676340673239	627.014	0.222217488913767	69.5722116962556	0.000249872104881609	1.388889	0.0520188306451613	0.00132389096477475	0.0274034648562872	58.8947783285572	76.1935483870968	78.4193548387097	44.9032258064516	108.483870967742	14.9354838709677	437.064516129032	122.032258064516	0.04	0	0.2	0.84	0.707292666666667	0.707292666666667
S150MES	35.7512	-37.0512	650	649.58375	9.832275	38.569913	35.3563	9.755	27.27165	168.307625	18.587919	-0.0018	0	0.000176	7.7e-05	0.00177	2.698613	0.038982	0.002691	NA	0	0.89	0	365	695	36.927273	0.44063	17.64454525	2.0668903164	NA	0.273362919688225	NA	0.219742573797703	72.0451011657715	0.000223359034862369	1.388889	0.0542	0.00135689351009205	0.0286375153809786	58.1026287078857	58	61	48	105	13	547	129	NA	NA	NA	NA	0.201173777777778	0.201173777777778
S150MIX	35.8579	-37.17	NA	42.748	17.584567	46.985141	36.284917	17.57645	26.361117	228.975167	0.427949	0.1294	0.318259	0.000296	0.000902	0.002574	1.809548	0.13334	0.097214	NA	0.511628	0.89	0	365	695	38.48548	0.48158	17.59041175	2.0668903164	NA	0.270792886614799	NA	0.222197189927101	68.5439300537109	0.000248163938522339	1.388889	0.051756	0.00129502831259742	0.0276256464421749	58.8058967590332	105	106	40	114	18	263	111	NA	NA	NA	NA	0.707292666666667	0.707292666666667
S150SUR	35.9027201550388	-37.2523310077519	4.96124031007752	6.367083	17.627142	47.015042	36.285292	17.625942	26.349408	229.368083	0.120853	0.077	0.213036	0.000302	0.000941	0.002612	1.79022	0.135721	0.099594	NA	19.6351432945736	0.89	0	365	695	38.0853182325581	0.528816328125	17.5285596831897	2.0668903164	1.63013	0.222826527648194	573.697	0.203374422393566	64.844637685968	0.000221835086724537	1.388889	0.0508165271317829	0.00104663789302991	0.0256742804145166	63.6216641359551	81.1328125	82.9453125	35.171875	97.4921875	15.6015625	545.078125	96.28125	0.04	0.01	0.2	0.84	0.526535920634921	0.571871451536643
